OTU_ID;kingdom;phylum;class;order;family;genus;species;sample;value;type;site;primer;group;subgroup
f736fbef9d95e5d5b73d5a39596423a2;Eukaryota;Bacillariophyta;Bacillariophyceae;Fragilariales;Fragilariaceae;Ulnaria;Ulnaria_ulna;PIM-498;17;Krill;South Bay;RBLC;Non-Metazoa;Diatom
fa77fdf9af4a363732da09f261dd4925;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-498;126;Krill;South Bay;RBLC;Non-Metazoa;Diatom
58f355c7e8076b6847bd61c600c75e9a;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-498;93140;Krill;South Bay;RBLC;Non-Metazoa;Diatom
c578acde183b784602d467692f542725;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-499;169;Krill;South Bay;RBLC;Non-Metazoa;Diatom
d1471914237a586a3f790d886882ac8d;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-499;25;Krill;South Bay;RBLC;Non-Metazoa;Diatom
a652f3edeae648533334eae562397ff1;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-499;490;Krill;South Bay;RBLC;Non-Metazoa;Diatom
58f355c7e8076b6847bd61c600c75e9a;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-499;75182;Krill;South Bay;RBLC;Non-Metazoa;Diatom
9805a3d4d9bb769e88560760fc5ea4e1;Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;Fragilariopsis_cylindrus;PIM-108;7;Krill;South Bay;16S;Non-Metazoa;Diatom
3f8eab272ae6f8d00ea6f71ed3a6389a;Eukaryota;Rhodophyta;Florideophyceae;Palmariales;Palmariaceae;Palmaria;Palmaria_decipiens;PIM-108;14;Krill;South Bay;16S;Non-Metazoa;Rhodophyta
447d8e21dc1bfe9efd8645a4912cb6df;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema_pseudocostatum;PIM-171;7;Krill;South Bay;16S;Non-Metazoa;Diatom
66a23bb71895005366cf0cd8b6a7ebc5;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-171;5;Krill;South Bay;16S;Non-Metazoa;Diatom
9805a3d4d9bb769e88560760fc5ea4e1;Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;Fragilariopsis_cylindrus;PIM-173;16;Krill;South Bay;16S;Non-Metazoa;Diatom
447d8e21dc1bfe9efd8645a4912cb6df;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema_pseudocostatum;PIM-173;16;Krill;South Bay;16S;Non-Metazoa;Diatom
3f8eab272ae6f8d00ea6f71ed3a6389a;Eukaryota;Rhodophyta;Florideophyceae;Palmariales;Palmariaceae;Palmaria;Palmaria_decipiens;PIM-173;24;Krill;South Bay;16S;Non-Metazoa;Rhodophyta
762444b0ce004a5d8c1fc2c5f646e6b9;Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Haslea;Haslea_silbo;PIM-173;23;Krill;South Bay;16S;Non-Metazoa;Diatom
9d422c983b884b904eeaa776a4914e18;Eukaryota;Foraminifera;unknown class;Rotaliida;unknown family;Virgulinella;Virgulinella_fragilis;PIM-470;436;Krill;South Bay;16S;Non-Metazoa;SAR
cb7cd7dd134ae80f0ff87751ea858c17;Eukaryota;Apicomplexa;Conoidasida;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;Cephaloidophora_oradareae;PIM-470;6;Krill;South Bay;16S;Non-Metazoa;Apicomplexa
390dc117b37480391d870536f92bbe5c;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_sp._C134;PIM-470;10;Krill;South Bay;16S;Non-Metazoa;Diatom
d221f6e0e911ea50cab3ac364380a2b3;Eukaryota;Apicomplexa;Conoidasida;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;Cephaloidophora_oradareae;PIM-470;10;Krill;South Bay;16S;Non-Metazoa;Apicomplexa
9805a3d4d9bb769e88560760fc5ea4e1;Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;Fragilariopsis_cylindrus;PIM-472;15;Krill;South Bay;16S;Non-Metazoa;Diatom
447d8e21dc1bfe9efd8645a4912cb6df;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema_pseudocostatum;PIM-472;14;Krill;South Bay;16S;Non-Metazoa;Diatom
cb7cd7dd134ae80f0ff87751ea858c17;Eukaryota;Apicomplexa;Conoidasida;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;Cephaloidophora_oradareae;PIM-472;17;Krill;South Bay;16S;Non-Metazoa;Apicomplexa
e08e6d2ca38ba3240e563786d38c14e2;Eukaryota;Apicomplexa;Conoidasida;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;Cephaloidophora_oradareae;PIM-472;18;Krill;South Bay;16S;Non-Metazoa;Apicomplexa
447d8e21dc1bfe9efd8645a4912cb6df;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema_pseudocostatum;PIM-473;8;Krill;South Bay;16S;Non-Metazoa;Diatom
719024e4dfcf01b5a0ae13cf1ada3800;Eukaryota;Rhodophyta;Florideophyceae;Plocamiales;Plocamiaceae;Plocamium;Plocamium_cartilagineum;PIM-473;43;Krill;South Bay;16S;Non-Metazoa;Rhodophyta
91f0182d80b2ae4e9d7b81c316a4fd8b;Eukaryota;Apicomplexa;Conoidasida;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;Cephaloidophora_oradareae;PIM-473;14;Krill;South Bay;16S;Non-Metazoa;Apicomplexa
65dd01fa4e1d31fceee42331e6801fd2;Eukaryota;Apicomplexa;Conoidasida;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;Cephaloidophora_oradareae;PIM-473;8;Krill;South Bay;16S;Non-Metazoa;Apicomplexa
3f8eab272ae6f8d00ea6f71ed3a6389a;Eukaryota;Rhodophyta;Florideophyceae;Palmariales;Palmariaceae;Palmaria;Palmaria_decipiens;PIM-485;10;Krill;South Bay;16S;Non-Metazoa;Rhodophyta
e08e6d2ca38ba3240e563786d38c14e2;Eukaryota;Apicomplexa;Conoidasida;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;Cephaloidophora_oradareae;PIM-485;14;Krill;South Bay;16S;Non-Metazoa;Apicomplexa
3f8eab272ae6f8d00ea6f71ed3a6389a;Eukaryota;Rhodophyta;Florideophyceae;Palmariales;Palmariaceae;Palmaria;Palmaria_decipiens;PIM-487;36;Krill;South Bay;16S;Non-Metazoa;Rhodophyta
9805a3d4d9bb769e88560760fc5ea4e1;Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;Fragilariopsis_cylindrus;PIM-488;6;Krill;South Bay;16S;Non-Metazoa;Diatom
719024e4dfcf01b5a0ae13cf1ada3800;Eukaryota;Rhodophyta;Florideophyceae;Plocamiales;Plocamiaceae;Plocamium;Plocamium_cartilagineum;PIM-489;4;Krill;South Bay;16S;Non-Metazoa;Rhodophyta
19863b059a75933a046cd7589872156a;Eukaryota;Apicomplexa;Conoidasida;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;Cephaloidophora_oradareae;PIM-489;12;Krill;South Bay;16S;Non-Metazoa;Apicomplexa
3f8eab272ae6f8d00ea6f71ed3a6389a;Eukaryota;Rhodophyta;Florideophyceae;Palmariales;Palmariaceae;Palmaria;Palmaria_decipiens;PIM-492;18;Krill;South Bay;16S;Non-Metazoa;Rhodophyta
66a23bb71895005366cf0cd8b6a7ebc5;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-493;5;Krill;South Bay;16S;Non-Metazoa;Diatom
447d8e21dc1bfe9efd8645a4912cb6df;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema_pseudocostatum;PIM-498;2;Krill;South Bay;16S;Non-Metazoa;Diatom
f89f04cd67a11a7b771e3ebc3a3386e2;Eukaryota;Bacillariophyta;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Shionodiscus;Shionodiscus_ritscheri;PIM-146;55;Salps;Hannah Point;RBLC;Non-Metazoa;Diatom
038cdda8072a7200ef8546a230a771e8;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_cf._radicans_1_SEH-2013;PIM-146;11;Salps;Hannah Point;RBLC;Non-Metazoa;Diatom
58f355c7e8076b6847bd61c600c75e9a;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-146;43359;Salps;Hannah Point;RBLC;Non-Metazoa;Diatom
c7ee4b7f1e9778492ebe243362128af6;Eukaryota;Bacillariophyta;Fragilariophyceae;Melosirales;Melosiraceae;Melosira;Melosira_varians;PIM-146;9;Salps;Hannah Point;RBLC;Non-Metazoa;Diatom
62f1c3c90dc502fd74b5399c6df64c16;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_sp.;PIM-146-2;13;Salps;Hannah Point;RBLC;Non-Metazoa;Diatom
e0903efc73bb6a6b3777e2ea22110a25;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_cf._radicans_1_SEH-2013;PIM-146-2;12;Salps;Hannah Point;RBLC;Non-Metazoa;Diatom
58f355c7e8076b6847bd61c600c75e9a;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-146-2;19555;Salps;Hannah Point;RBLC;Non-Metazoa;Diatom
c7ee4b7f1e9778492ebe243362128af6;Eukaryota;Bacillariophyta;Fragilariophyceae;Melosirales;Melosiraceae;Melosira;Melosira_varians;PIM-146-2;13;Salps;Hannah Point;RBLC;Non-Metazoa;Diatom
c6be4dd50dbbc020524929e692aa033f;Eukaryota;Bacillariophyta;Bacillariophyceae;Rhopalodiales;Rhopalodiaceae;Epithemia;Epithemia_sp.1;PIM-146-2;16;Salps;Hannah Point;RBLC;Non-Metazoa;Diatom
447d8e21dc1bfe9efd8645a4912cb6df;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema pseudocostatum;PIM-146;78;Salps;Hannah Point;16S;Non-Metazoa;Diatom
f9469a6b6542190a4b217373d36b5f20;Eukaryota;Apicomplexa;Conoidasida;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;Cephaloidophora_oradareae;PIM-146;8;Salps;Hannah Point;16S;Non-Metazoa;Apicomplexa
12b0150cc90a269bf357dc695c7ef27d;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;unknown genus;uncultured Skeletonemataceae;PIM-146;2;Salps;Hannah Point;16S;Non-Metazoa;Diatom
447d8e21dc1bfe9efd8645a4912cb6df;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema pseudocostatum;PIM-146-2;111;Salps;Hannah Point;16S;Non-Metazoa;Diatom
cb7cd7dd134ae80f0ff87751ea858c17;Eukaryota;Apicomplexa;Conoidasida;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;Cephaloidophora_oradareae;PIM-146-2;32;Salps;Hannah Point;16S;Non-Metazoa;Apicomplexa
0337c5650e65d67ee1e3aa327a4e93b6;Eukaryota;Foraminifera;unknown class;Rotaliida;Glabratellidae;Planoglabratella;Planoglabratella opercularis;PIM-146-2;9;Salps;Hannah Point;16S;Non-Metazoa;SAR
014628318ce6711807ee8d2a37943907;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira rotula;PIM-146-2;5;Salps;Hannah Point;16S;Non-Metazoa;Diatom
1c49157779652ecd95555e6c117251eb;Metazoa;Annelida;Polychaeta;Phyllodocida;Alciopidae;Vanadis;Vanadis formosa;PIM-146-2;3;Salps;Hannah Point;16S;Metazoa;Annelida
86b682d46557c285d2b21235ac62c9ac;Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Sanguina;Sanguina_nivaloides;PIM-239;1879;Snow;Refuge;RBLC;Non-Metazoa;Chlorophyta
784b9b2d6c20fcc1db1aa10d85ebd483;Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia_amplectens;PIM-239;1206;Snow;Refuge;RBLC;Non-Metazoa;Diatom
d4f5c928a8d89f8f0dcf15bbb52f15e8;Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Sanguina;Sanguina_nivaloides;PIM-239;10395;Snow;Refuge;RBLC;Non-Metazoa;Chlorophyta
e082dae449b218443a8e6c3957510531;Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Sanguina;Sanguina_nivaloides;PIM-239;502;Snow;Refuge;RBLC;Non-Metazoa;Chlorophyta
29b437c96e69ec1d90ce39918a7377ce;Eukaryota;Bacillariophyta;Bacillariophyceae;Achnanthales;Achnanthidiaceae;Karayevia;Karayevia_oblongella;PIM-239;312;Snow;Refuge;RBLC;Non-Metazoa;Diatom
0681b824cc637a148b1ba715b81077bf;Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Sanguina;Sanguina_nivaloides;PIM-239;222;Snow;Refuge;RBLC;Non-Metazoa;Chlorophyta
9bc34676df0646376e50fb9f2bb11bf5;Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia_amplectens;PIM-239;80;Snow;Refuge;RBLC;Non-Metazoa;Diatom
4862afa5de0b66347399d09ffb7de1c8;Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Sanguina;Sanguina_nivaloides;PIM-239;32;Snow;Refuge;RBLC;Non-Metazoa;Chlorophyta
270c18c6840e54c9e7435f34f20055ab;Eukaryota;Chlorophyta;Trebouxiophyceae;Prasiolales;Koliellaceae;Raphidonema;Raphidonema_sempervirens;PIM-239;133;Snow;Refuge;RBLC;Non-Metazoa;Chlorophyta
b6746f15548c34b1e59db8c3e26af51c;Eukaryota;Bacillariophyta;Bacillariophyceae;Achnanthales;Achnanthidiaceae;Achnanthidium;Achnanthidium_subatomus;PIM-238;111;Snow;Argentinian Cove;RBLC;Non-Metazoa;Diatom
6dc3f4ad184abe28aa76aeb4f8143acf;Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chloromonas;Chloromonas_sp._ANT3;PIM-238;3467;Snow;Argentinian Cove;RBLC;Non-Metazoa;Chlorophyta
b400e50fb42d1b8c1db2e3e9b2351f46;Eukaryota;Bacillariophyta;Bacillariophyceae;Rhopalodiales;Rhopalodiaceae;Epithemia;Epithemia_sp.1;PIM-238;7154;Snow;Argentinian Cove;RBLC;Non-Metazoa;Diatom
d4f5c928a8d89f8f0dcf15bbb52f15e8;Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Sanguina;Sanguina_nivaloides;PIM-238;115;Snow;Argentinian Cove;RBLC;Non-Metazoa;Chlorophyta
388582bba46aa66f02a86c7750453949;Eukaryota;Bacillariophyta;Bacillariophyceae;Rhopalodiales;Rhopalodiaceae;Epithemia;Epithemia_sp.1;PIM-238;30;Snow;Argentinian Cove;RBLC;Non-Metazoa;Diatom
817c5825e9a32ce3ebf0c027d34ca843;Eukaryota;Bacillariophyta;Bacillariophyceae;Rhopalodiales;Rhopalodiaceae;Epithemia;Epithemia_sp.1;PIM-238;27;Snow;Argentinian Cove;RBLC;Non-Metazoa;Diatom
117df2de369650da661b79dffb4c4e28;Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chloromonas;Chloromonas_sp._ANT3;PIM-238;48;Snow;Argentinian Cove;RBLC;Non-Metazoa;Chlorophyta
3f2bd78474c02d6e01e006891a728605;Eukaryota;Bacillariophyta;Bacillariophyceae;Achnanthales;Achnanthidiaceae;Achnanthidium;Achnanthidium_subatomus;PIM-238;68;Snow;Argentinian Cove;RBLC;Non-Metazoa;Diatom
c888c34615076e96416b7dbf6eba4065;Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia_aff._fruticosa;PIM-338;1744;Snow;Argentinian Cove;RBLC;Non-Metazoa;Diatom
b400e50fb42d1b8c1db2e3e9b2351f46;Eukaryota;Bacillariophyta;Bacillariophyceae;Rhopalodiales;Rhopalodiaceae;Epithemia;Epithemia_sp.1;PIM-338;7675;Snow;Argentinian Cove;RBLC;Non-Metazoa;Diatom
64daf968e441b1e721138ac6139c7dc6;Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia_aff._fruticosa;PIM-338;150;Snow;Argentinian Cove;RBLC;Non-Metazoa;Diatom
6ac4fb0627eb970ae5206de2c4a64fc7;Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_incarum;PIM-338;717;Snow;Argentinian Cove;RBLC;Non-Metazoa;Diatom
b3a421c7475582ae53aaa561f9e91f0c;Eukaryota;Bacillariophyta;Bacillariophyceae;Achnanthales;Achnanthidiaceae;Karayevia;Karayevia_oblongella;PIM-338;228;Snow;Argentinian Cove;RBLC;Non-Metazoa;Diatom
def57e746429d0b06b2686367eaa5a1b;Eukaryota;Bacillariophyta;Bacillariophyceae;Achnanthales;Achnanthidiaceae;Achnanthidium;Achnanthidium_subatomus;PIM-338;270;Snow;Argentinian Cove;RBLC;Non-Metazoa;Diatom
9e485ea75253fd8b993135941e38f893;Eukaryota;Bacillariophyta;Bacillariophyceae;Rhopalodiales;Rhopalodiaceae;Epithemia;Epithemia_sp.1;PIM-338;78;Snow;Argentinian Cove;RBLC;Non-Metazoa;Diatom
acb59478a885632f4005dc9715886f7b;Eukaryota;Bacillariophyta;Fragilariophyceae;Cymbellales;Cymbellaceae;Cymbella;Cymbella_tropica;PIM-338;290;Snow;Argentinian Cove;RBLC;Non-Metazoa;Diatom
667a75091931c7f88353eb88ce4d3243;Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia_aff._fruticosa;PIM-338;64;Snow;Argentinian Cove;RBLC;Non-Metazoa;Diatom
80e16b7f09d85b114c91da0f5c5eb699;Eukaryota;Bacillariophyta;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_atlanticus;PIM-233;192;Water;False Bay;RBLC;Non-Metazoa;Diatom
743cf8deceb89cd00834d90e5c2cb415;Eukaryota;Bacillariophyta;Fragilariophyceae;Thalassionematales;Thalassionemataceae;Thalassiothrix;Thalassiothrix_longissima;PIM-233;8;Water;False Bay;RBLC;Non-Metazoa;Diatom
8857c3eb06aad07316481c9d6812812f;Eukaryota;Bacillariophyta;Fragilariophyceae;Cymbellales;Cymbellaceae;Cymbella;Cymbella_tropica;PIM-233;130;Water;False Bay;RBLC;Non-Metazoa;Diatom
20e61e889927f153f2de3f1bac2d0f83;Eukaryota;Bacillariophyta;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_debilis;PIM-233;341;Water;False Bay;RBLC;Non-Metazoa;Diatom
455c9ea5aeef98aea77640462843fd4f;Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_incarum;PIM-233;376;Water;False Bay;RBLC;Non-Metazoa;Diatom
a29f512f734099e280b7f0f766b0ffdb;Eukaryota;Bacillariophyta;Fragilariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_cryptotenella;PIM-233;15;Water;False Bay;RBLC;Non-Metazoa;Diatom
61f9e5d5ce7c3a8715a3d9b65d6d758d;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Shionodiscus;Shionodiscus_ritscheri;PIM-233;7926;Water;False Bay;RBLC;Non-Metazoa;Diatom
be860514fb1aea9f1534b4775559c7ac;Eukaryota;Bacillariophyta;Fragilariophyceae;Cymbellales;Gomphonemataceae;Gomphonema;Gomphonema_pumilum_var._rigidum;PIM-233;29;Water;False Bay;RBLC;Non-Metazoa;Diatom
dae611ab2f4439ca59a53857d216c3a3;Eukaryota;Bacillariophyta;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_atlanticus;PIM-233;83;Water;False Bay;RBLC;Non-Metazoa;Diatom
33ad0a22f86e339c01e900d170ffc198;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_tumida;PIM-233;13;Water;False Bay;RBLC;Non-Metazoa;Diatom
e1ac83789bc3e5534f356fa5c8e17186;Eukaryota;Bacillariophyta;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_atlanticus;PIM-233;136;Water;False Bay;RBLC;Non-Metazoa;Diatom
9913089723dda8715398fbd44c05536a;Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_incarum;PIM-233;60;Water;False Bay;RBLC;Non-Metazoa;Diatom
8c3f6984867e989f8ac3add1a174d074;Eukaryota;Bacillariophyta;Mediophyceae;Hemiaulales;Hemiaulaceae;Eucampia;Eucampia_antarctica;PIM-233;19;Water;False Bay;RBLC;Non-Metazoa;Diatom
84eb7bf8aa7f403400747b5ce1b6d5f4;Eukaryota;Bacillariophyta;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_cf._convolutus;PIM-233;9;Water;False Bay;RBLC;Non-Metazoa;Diatom
2fd9f5140498c6ace81256434d88f559;Eukaryota;Bacillariophyta;Fragilariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia_fonticola;PIM-233;8;Water;False Bay;RBLC;Non-Metazoa;Diatom
3c2f7e30d72c0bf21f824aa1af833586;Eukaryota;Bacillariophyta;Bacillariophyceae;Rhopalodiales;Rhopalodiaceae;Epithemia;Epithemia_sp.1;PIM-233;505;Water;False Bay;RBLC;Non-Metazoa;Diatom
082dd0ac825ed60191f04c2ff66cc73f;Eukaryota;Ochrophyta;Phaeophyceae;Ectocarpales;Adenocystaceae;Adenocystis;Adenocystis_utricularis;PIM-233;10;Water;False Bay;RBLC;Non-Metazoa;Ochrophyta
5645806302272782c65f55de0fdca22f;Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia_sp.;PIM-233;19;Water;False Bay;RBLC;Non-Metazoa;Diatom
8ca4e181dd706f80c3f3821d7c03afad;Eukaryota;Bacillariophyta;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_atlanticus;PIM-233;53;Water;False Bay;RBLC;Non-Metazoa;Diatom
bcf682f2aef79cca4b91177b86932cc5;Eukaryota;Bacillariophyta;Fragilariophyceae;Cymbellales;Rhoicospheniaceae;Rhoicosphenia;Rhoicosphenia_abbreviata;PIM-233;6;Water;False Bay;RBLC;Non-Metazoa;Diatom
c8bcb6faa29c19f2cf5435069b48c6c7;Eukaryota;Bacillariophyta;Fragilariophyceae;Cymbellales;Rhoicospheniaceae;Rhoicosphenia;Rhoicosphenia_abbreviata;PIM-233;11;Water;False Bay;RBLC;Non-Metazoa;Diatom
cf8ae7726873d85cc8d16ccbfad00f72;Eukaryota;Bacillariophyta;Fragilariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia_fonticola;PIM-233;70;Water;False Bay;RBLC;Non-Metazoa;Diatom
c6028bb0385466b98fa63d5af4c6c09a;Eukaryota;Bacillariophyta;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_cf._convolutus;PIM-233;13;Water;False Bay;RBLC;Non-Metazoa;Diatom
0e5f4ca045eb033543d7d7b09d35b5b8;Eukaryota;Bacillariophyta;Bacillariophyceae;Rhopalodiales;Rhopalodiaceae;Epithemia;Epithemia_sp.1;PIM-233;228;Water;False Bay;RBLC;Non-Metazoa;Diatom
61b1c2a58b41ab24b0aae603d2213ee0;Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;Fragilariopsis_curta;PIM-233;260;Water;False Bay;RBLC;Non-Metazoa;Diatom
9f52c13f716d589050e4b2c8bd8dd983;Eukaryota;Bacillariophyta;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_atlanticus;PIM-233;38;Water;False Bay;RBLC;Non-Metazoa;Diatom
58f355c7e8076b6847bd61c600c75e9a;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_sp._15BOF;PIM-233;1544;Water;False Bay;RBLC;Non-Metazoa;Diatom
c6be4dd50dbbc020524929e692aa033f;Eukaryota;Bacillariophyta;Bacillariophyceae;Rhopalodiales;Rhopalodiaceae;Epithemia;Epithemia_sp.1;PIM-233;5;Water;False Bay;RBLC;Non-Metazoa;Diatom
80e16b7f09d85b114c91da0f5c5eb699;Eukaryota;Bacillariophyta;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_atlanticus;PIM-344;42;Water;False Bay;RBLC;Non-Metazoa;Diatom
776e73b83b4f38828fa9e5be46aa278f;Eukaryota;Bacillariophyta;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_cf._convolutus;PIM-344;9;Water;False Bay;RBLC;Non-Metazoa;Diatom
743cf8deceb89cd00834d90e5c2cb415;Eukaryota;Bacillariophyta;Fragilariophyceae;Thalassionematales;Thalassionemataceae;Thalassiothrix;Thalassiothrix_longissima;PIM-344;19;Water;False Bay;RBLC;Non-Metazoa;Diatom
8857c3eb06aad07316481c9d6812812f;Eukaryota;Bacillariophyta;Fragilariophyceae;Cymbellales;Cymbellaceae;Cymbella;Cymbella_tropica;PIM-344;12650;Water;False Bay;RBLC;Non-Metazoa;Diatom
455c9ea5aeef98aea77640462843fd4f;Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_incarum;PIM-344;2952;Water;False Bay;RBLC;Non-Metazoa;Diatom
6259016121923d91bef86343bc474d24;Eukaryota;Bacillariophyta;Fragilariophyceae;Surirellales;Surirellaceae;Stenopterobia;Stenopterobia_sp._1_Atlas_Réunion_2019;PIM-344;7;Water;False Bay;RBLC;Non-Metazoa;Diatom
